Number	Position	Mins Played	Points	Tries	Conversions	Conversion Attempts	Penalty Goals	Goal Conversion Rate	1 Point Field Goals	2 Point Field Goals	Total Points	All Runs	All Run Metres	Kick Return Metres	Post Contact Metres	Line Breaks	Line Break Assists	Try Assists	Line Engaged Runs	Tackle Breaks	Hit Ups	Play The Ball	Average Play The Ball Speed	Dummy Half Runs	Dummy Half Run Metres	One on One Steal	Offloads	Dummy Passes	Passes	Receipts	Passes To Run Ratio	Tackle Efficiency	Tackles Made	Missed Tackles	Ineffective Tackles	Intercepts	Kicks Defused	Kicks	Kicking Metres	Forced Drop Outs	Bomb Kicks	Grubbers	40/20	20/40	Cross Field Kicks	Kicked Dead	Errors	Handling Errors	One on One Lost	Penalties	Ruck Infringements	Inside 10 Metres	On Report	Sin Bins	Send Offs	Stint One	Stint Two	Round	Team	Opposition
19	Replacement	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	Bulldogs	Sea Eagles
22	Replacement	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	Bulldogs	Cowboys
5	Winger	80:00	4	1	-	-	-	-	-	-	56	21	163	10	52	1	-	-	-	5	1	-	3.52s	2	15	-	4	2	4	24	0.19	100%	3	-	-	-	1	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	80:00	-	8	Bulldogs	Sharks
5	Winger	80:00	-	-	-	-	-	-	-	-	53	18	163	29	60	-	3	-	-	6	1	-	4.74s	1	8	-	5	-	4	22	0.22	42.86%	3	3	1	-	2	1	18	-	-	-	-	-	-	1	2	1	-	-	-	-	-	-	-	80:00	-	9	Bulldogs	Dragons
5	Winger	80:00	-	-	-	-	-	-	-	-	30	16	113	6	30	-	-	-	-	5	2	-	3.48s	2	19	-	2	-	1	17	0.06	100%	4	-	-	-	1	-	-	-	-	-	-	-	-	-	1	1	-	2	-	-	1	-	-	80:00	-	16	Bulldogs	Sharks
3	Centre	72:00	-	-	-	-	-	-	-	-	25	13	119	-	36	-	-	-	-	4	-	-	3.74s	4	23	-	5	-	8	20	0.62	66.67%	6	3	-	-	-	-	-	-	-	-	-	-	-	-	4	3	-	1	-	-	-	-	-	72:00	-	19	Bulldogs	Rabbitohs
3	Centre	49:00	-	-	-	-	-	-	-	-	18	7	57	12	11	-	-	-	-	2	-	-	3.09s	2	14	-	-	-	3	7	0.43	75%	9	3	-	-	-	1	21	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	48:56	-	20	Bulldogs	Broncos
4	Centre	80:00	4	1	-	-	-	-	-	-	37	10	143	-	47	1	1	-	-	1	2	-	2.81s	-	-	-	-	1	5	11	0.5	82.35%	14	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	80:00	-	22	Bulldogs	Dolphins
