Number	Position	Mins Played	Points	Tries	Conversions	Conversion Attempts	Penalty Goals	Goal Conversion Rate	1 Point Field Goals	2 Point Field Goals	Total Points	All Runs	All Run Metres	Kick Return Metres	Post Contact Metres	Line Breaks	Line Break Assists	Try Assists	Line Engaged Runs	Tackle Breaks	Hit Ups	Play The Ball	Average Play The Ball Speed	Dummy Half Runs	Dummy Half Run Metres	One on One Steal	Offloads	Dummy Passes	Passes	Receipts	Passes To Run Ratio	Tackle Efficiency	Tackles Made	Missed Tackles	Ineffective Tackles	Intercepts	Kicks Defused	Kicks	Kicking Metres	Forced Drop Outs	Bomb Kicks	Grubbers	40/20	20/40	Cross Field Kicks	Kicked Dead	Errors	Handling Errors	One on One Lost	Penalties	Ruck Infringements	Inside 10 Metres	On Report	Sin Bins	Send Offs	Stint One	Stint Two	Round	Team	Opposition
23	Replacement	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	Warriors	Knights
21	Replacement	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	Warriors	Cowboys
18	Interchange	19:00	-	-	-	-	-	-	-	-	9	3	24	7	10	-	-	-	-	-	2	-	3.06s	-	-	-	-	-	-	3	-	77.78%	14	3	1	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	12:45	06:11	9	Warriors	Roosters
16	Interchange	23:00	-	-	-	-	-	-	-	-	26	4	34	-	12	-	-	-	-	3	4	-	3.76s	-	-	-	1	-	1	5	0.25	100%	20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	23:00	-	10	Warriors	Panthers
16	Interchange	12:00	-	-	-	-	-	-	-	-	4	2	24	-	11	-	-	-	-	-	2	-	4.32s	-	-	-	-	-	-	2	-	85.71%	6	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	12:00	-	13	Warriors	Broncos
