Number	Position	Mins Played	Points	Tries	Conversions	Conversion Attempts	Penalty Goals	Goal Conversion Rate	1 Point Field Goals	2 Point Field Goals	Total Points	All Runs	All Run Metres	Kick Return Metres	Post Contact Metres	Line Breaks	Line Break Assists	Try Assists	Line Engaged Runs	Tackle Breaks	Hit Ups	Play The Ball	Average Play The Ball Speed	Dummy Half Runs	Dummy Half Run Metres	One on One Steal	Offloads	Dummy Passes	Passes	Receipts	Passes To Run Ratio	Tackle Efficiency	Tackles Made	Missed Tackles	Ineffective Tackles	Intercepts	Kicks Defused	Kicks	Kicking Metres	Forced Drop Outs	Bomb Kicks	Grubbers	40/20	20/40	Cross Field Kicks	Kicked Dead	Errors	Handling Errors	One on One Lost	Penalties	Ruck Infringements	Inside 10 Metres	On Report	Sin Bins	Send Offs	Stint One	Stint Two	Round	Team	Opposition
18	Replacement	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	Rabbitohs	Panthers
15	Interchange	18:00	-	-	-	-	-	-	-	-	13	5	45	-	18	-	-	-	-	1	4	-	3.23s	-	-	-	-	1	3	7	0.6	81.82%	9	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17:51	-	13	Rabbitohs	Raiders
15	Interchange	31:00	4	1	-	-	-	-	-	-	52	9	148	29	19	1	-	-	-	4	7	-	2.71s	-	-	-	-	-	7	14	0.78	86.67%	13	-	2	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	31:00	-	19	Rabbitohs	Bulldogs
19	Interchange	19:00	-	-	-	-	-	-	-	-	13	1	8	-	3	-	-	-	-	-	1	-	4.24s	-	-	-	-	-	1	2	1	93.75%	15	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18:46	-	21	Rabbitohs	Broncos
